id,exerciseId,rating,ratingELO,classExamId
61553,7159,,120,7115
61554,2034,,126,7115
61555,2109,,78,7115
61556,2121,,130,7115
61557,2153,,136,7115
61558,7119,,160,7114
61559,10930,,197,7114
61560,10889,,172,7114
61561,7082,,159,7114
61562,9716,,202,7114
61563,9686,,194,7114
61564,9653,,193,7114
61565,8614,,203,7114
61566,8562,,202,7114
61567,8524,,179,7114
61568,8180,,191,7114
61569,8207,,165,7114
61570,8246,,181,7114
61571,1778,,134,7114
61572,7140,,171,7114
61573,1986,,127,7114
61574,1993,,132,7114
61575,2080,,124,7114
61576,8508,,198,7116
61577,8288,,169,7116
61578,8268,,176,7116
61579,8173,,180,7116
61580,1786,,105,7116
61581,1791,,106,7116
61582,1800,,125,7116
61583,7140,,172,7116
61584,8174,,165,7116
61585,1931,,125,7116
61586,3077,,115,7116
61587,1954,,92,7116
61588,1962,,116,7116
61589,2015,,31,7116
61590,2019,,76,7116
61591,2096,,150,7116
61592,2115,,140,7116
61593,2156,,113,7116
61594,8254,,182,7117
61595,8288,,165,7117
61596,8279,,161,7117
61597,2523,,112,7117
61598,7159,,118,7117
61599,2038,,109,7117
61600,2046,,120,7117
61601,2116,,130,7117
61602,2156,,111,7117
61603,2159,,155,7117
61604,10770,,188,7118
61605,9719,,181,7118
61606,9645,,195,7118
61607,8601,,189,7118
61608,1747,,161,7118
61609,1798,,117,7118
61610,1816,,131,7118
61611,1856,,131,7118
61612,1858,,164,7118
61613,1877,,116,7118
61614,9742,,169,7118
61615,9743,,182,7118
61616,1897,,136,7118
61617,1907,,138,7118
61618,1969,,110,7118
61619,1988,,112,7118
61620,7146,,148,7118
61621,2034,,124,7118
61622,2081,,129,7118
61623,2125,,104,7118
61624,2132,,92,7118
61625,9638,,186,7119
61626,8574,,165,7119
61627,8514,,165,7119
61628,1927,,73,7119
61629,3082,,85,7119
61630,1962,,115,7119
61631,1964,,100,7119
61632,1983,,147,7119
61633,2012,,55,7119
61634,2017,,145,7119
61635,7146,,146,7119
61636,7151,,90,7119
61637,7154,,137,7119
61638,2069,,124,7119
61639,2078,,123,7119
61640,2094,,142,7119
61641,2111,,136,7119
61642,2113,,129,7119
61643,2126,,112,7119
61644,2139,,70,7119
61645,2154,,121,7119
61646,9643,,180,7120
61647,9644,,183,7120
61648,8523,,187,7120
61649,1927,,72,7120
61650,3076,,154,7120
61651,1958,,146,7120
61652,1967,,102,7120
61653,1969,,113,7120
61654,1984,,135,7120
61655,9747,,183,7120
61656,2005,,110,7120
61657,2007,,73,7120
61658,2020,,108,7120
61659,2037,,105,7120
61660,2049,,137,7120
61661,2050,,92,7120
61662,2067,,128,7120
61663,2084,,120,7120
61664,2104,,147,7120
61665,9730,,174,7120
61666,2113,,127,7120
61667,2116,,128,7120
61668,2119,,74,7120
61669,2120,,118,7120
61670,2151,,121,7120
61671,9747,,183,7121
61672,2030,,140,7121
61673,2117,,132,7121
61674,2140,,143,7121
61675,9749,,190,7121
61676,2156,,113,7121
61677,2160,,86,7121
61678,3084,,131,7122
61679,1961,,117,7122
61680,1998,,95,7122
61681,7154,,134,7122
61682,2042,,127,7122
61683,2109,,77,7122
61684,2137,,61,7122
61685,8167,,165,7123
61686,2526,,117,7123
61687,7148,,113,7123
61688,2032,,81,7123
61689,2037,,103,7123
61690,2090,,82,7123
61691,2160,,85,7123
61692,2525,,85,7124
61693,3082,,84,7124
61694,1971,,106,7124
61695,2020,,106,7124
61696,2021,,74,7124
61697,7160,,118,7124
61698,2118,,53,7124
61699,2139,,69,7124
61700,2150,,67,7124
61701,8517,,190,7125
61702,8518,,174,7125
61703,8522,,188,7125
61704,8509,,182,7125
61705,8514,,165,7125
61706,3072,,118,7125
61707,2524,,120,7125
61708,3077,,117,7125
61709,2012,,59,7125
61710,7151,,88,7125
61711,7158,,134,7125
61712,2040,,91,7125
61713,2048,,79,7125
61714,2087,,82,7125
61715,2131,,99,7125
61716,1927,,70,7126
61717,1953,,112,7126
61718,1955,,131,7126
61719,2002,,110,7126
61720,2010,,116,7126
61721,2031,,79,7126
61722,2105,,121,7126
61723,2117,,133,7126
61724,2126,,109,7126
61725,2149,,108,7126
61726,2154,,122,7126
61727,2155,,118,7126
61728,10776,,172,7127
61729,1719,,100,7127
61730,1865,,128,7127
61731,1877,,114,7127
61732,1923,,110,7127
61733,8174,,161,7127
61734,3084,,129,7127
61735,2049,,139,7127
61736,2111,,138,7127
61737,8592,,203,7129
61738,1715,,140,7129
61739,1718,,121,7129
61740,1775,,135,7129
61741,1794,,147,7129
61742,1874,,160,7129
61743,1914,,128,7129
61744,1916,,133,7129
61745,1969,,111,7129
61746,1971,,105,7129
61747,1982,,126,7129
61748,2003,,102,7129
61749,2005,,109,7129
61750,2019,,75,7129
61751,7154,,132,7129
61752,2028,,113,7129
61753,2048,,78,7129
61754,2086,,141,7129
61755,2137,,60,7129
61756,2157,,98,7129
61757,8826,,200,7130
61758,8610,,200,7130
61759,8611,,196,7130
61760,1754,,120,7130
61761,1846,,117,7130
61762,1923,,110,7130
61763,1986,,127,7130
61764,2004,,105,7130
61765,11619,,197,7139
61766,8195,,210,7139
61767,8197,,171,7139
61768,8199,,177,7139
61769,8200,,157,7139
61770,8206,,189,7139
61771,8215,,170,7139
61772,8217,,188,7139
61773,8218,,172,7139
61774,8221,,164,7139
61775,8222,,165,7139
61776,8177,,165,7139
61777,8169,,163,7139
61778,1879,,177,7139
61779,1913,,103,7139
61780,3084,,128,7139
61781,2003,,101,7139
61782,2109,,81,7139
61783,8195,,211,7140
61784,8197,,174,7140
61785,8199,,179,7140
61786,1785,,135,7140
61787,1794,,150,7140
61788,1961,,120,7140
61789,8220,,147,7144
61790,8221,,164,7144
61791,8223,,176,7144
61792,1715,,140,7144
61793,2042,,127,7144
61794,2109,,82,7144
61795,10895,,162,7143
61796,10889,,167,7143
61797,10891,,190,7142
61798,8223,,174,7160
61799,8239,,183,7160
61800,7136,,158,7160
61801,1903,,94,7160
61802,1961,,119,7160
61803,2032,,80,7160
61804,8187,,186,7161
61805,8197,,172,7161
61806,8210,,163,7161
61807,8215,,168,7161
61808,8220,,146,7161
61809,1786,,104,7161
61810,7140,,175,7161
61811,11421,,185,7162
61812,9741,,200,7162
61813,1871,,147,7162
61814,2015,,30,7162
61815,2042,,126,7162
61816,2118,,52,7162
61817,8170,,212,7165
61818,2516,,155,7165
61819,1840,,98,7165
61820,3084,,127,7165
61821,2014,,41,7165
61822,7153,,128,7165
61823,1823,,132,7166
61824,1839,,100,7166
61825,2036,,113,7166
61826,2139,,73,7166
61827,2150,,71,7166
61828,8229,,184,7167
61829,8230,,208,7167
61830,8233,,160,7167
61831,8213,,167,7167
61832,1922,,131,7167
61833,8218,,170,7169
61834,8219,,176,7169
61835,8220,,145,7169
61836,8221,,162,7169
61837,8222,,163,7169
61838,8223,,172,7169
61839,8177,,163,7169
61840,1715,,139,7169
61841,2109,,81,7169
61842,2137,,59,7169
61843,8169,,162,7169
61844,8501,,191,7175
61845,8289,,198,7175
61846,8270,,183,7175
61847,8231,,183,7175
61848,8194,,182,7175
61849,8198,,183,7175
61850,1853,,95,7175
61851,1860,,151,7175
61852,1887,,112,7175
61853,11900,,197,7174
61854,10927,,197,7174
61855,10928,,185,7174
61856,10929,,197,7174
61857,10930,,194,7174
61858,10931,,190,7174
61859,10932,,197,7174
61860,10933,,202,7174
61861,11901,,197,7174
61862,2278,,205,13
61863,2294,,204,13
61864,2304,,203,13
61865,2320,,146,13
61866,1718,,125,13
61867,1788,,124,13
61868,1848,,144,13
61869,1914,,131,13
61870,2019,,74,13
61871,2063,,128,13
61872,2106,,123,13
61873,2141,,150,13
61874,2199,,201,13
61875,1723,,138,1020
61876,1930,,112,1020
61877,1936,,132,1020
61878,1964,,99,1020
61879,1975,,141,1020
61880,1984,,133,1020
61881,1994,,133,1020
61882,2044,,124,1020
61883,2066,,165,1020
61884,2095,,119,1020
61885,2170,,200,1020
61886,11602,,196,7176
61887,8249,,182,7176
61888,8192,,191,7176
61889,8218,,167,7176
61890,8241,,141,7176
61891,5569,,106,7176
61892,1738,,107,7176
61893,8237,,182,7176
61894,1800,,124,7176
61895,1843,,129,7176
61896,1997,,120,7176
61897,2014,,40,7176
61898,2015,,29,7176
61899,2016,,90,7176
61900,8247,,132,7176
61901,2050,,96,7176
61902,2088,,106,7176
61903,8270,,180,7177
61904,8274,,177,7177
61905,8273,,185,7177
61906,1851,,133,7177
61907,1862,,131,7177
61908,1902,,154,7177
61909,2513,,147,7178
61910,1843,,127,7178
61911,1851,,131,7178
61912,1862,,134,7178
61913,1921,,123,7178
61914,7144,,120,7178
61915,2081,,132,7178
61916,8295,,180,7178
61917,8279,,162,7178
61918,8273,,181,7179
61919,8278,,168,7179
61920,8292,,179,7179
61921,2513,,149,7179
61922,1763,,118,7179
61923,1853,,94,7179
61924,1989,,96,7179
61925,2088,,109,7179
61926,2131,,98,7179
61927,8279,,163,7179
61928,11889,,197,7181
61929,8195,,208,7181
61930,8200,,156,7181
61931,8201,,178,7181
61932,8202,,165,7181
61933,8207,,164,7181
61934,8210,,162,7181
61935,8211,,185,7181
61936,8212,,187,7181
61937,8214,,172,7181
61938,8218,,166,7181
61939,2516,,154,7181
61940,1879,,175,7181
61941,3084,,126,7181
61942,1961,,118,7181
61943,8225,,170,7185
61944,8283,,184,7185
61945,8169,,161,7185
61946,8292,,181,7185
61947,1775,,139,7185
61948,1785,,134,7185
61949,1913,,102,7185
61950,2032,,79,7185
61951,2158,,150,7185
61952,11421,,181,7186
61953,8211,,182,7186
61954,8214,,169,7186
61955,8215,,165,7186
61956,8217,,185,7186
61957,2516,,157,7186
61958,1913,,101,7186
61959,1961,,117,7186
61960,2042,,125,7186
61961,7127,,163,7187
61962,7128,,176,7187
61963,7129,,158,7187
61964,7131,,134,7187
61965,7144,,123,7187
61966,9729,,195,7187
61967,7146,,148,7187
61968,7148,,116,7187
61969,11611,,200,7188
61970,9740,,159,7188
61971,8239,,183,7188
61972,8240,,168,7188
61973,1792,,75,7188
61974,2012,,63,7188
61975,2087,,85,7188
61976,2139,,76,7188
61977,8254,,179,7189
61978,11605,,196,7189
61979,8274,,174,7189
61980,10942,,173,7189
61981,8227,,166,7189
61982,8182,,170,7189
61983,8183,,204,7189
61984,8203,,158,7189
61985,8205,,170,7189
61986,8284,,173,7189
61987,1711,,85,7189
61988,8237,,179,7189
61989,7136,,161,7189
61990,1903,,93,7189
61991,2160,,84,7189
61992,8206,,191,6412
61993,8208,,197,6412
61994,8211,,184,6412
61995,8223,,174,6412
61996,1879,,177,6412
61997,3084,,129,6412
61998,7154,,135,6412
61999,2159,,158,6412
62000,8254,,180,7192
62001,1713,,117,7192
62002,1717,,139,7192
62003,1766,,138,7192
62004,1914,,133,7192
62005,8507,,153,7192
62006,2010,,118,7192
62007,8295,,180,7192
62008,9692,,192,7193
62009,9655,,200,7193
62010,9658,,178,7193
62011,1717,,140,7193
62012,1837,,142,7193
62013,1955,,132,7193
62014,2010,,120,7193
62015,9748,,191,7193
62016,2117,,129,7193
62017,11622,,197,7194
62018,8525,,202,7194
62019,8509,,180,7194
62020,8512,,190,7194
62021,8499,,175,7194
62022,8286,,185,7194
62023,8289,,200,7194
62024,8272,,167,7194
62025,1851,,130,7194
62026,3072,,117,7194
62027,8295,,178,7194
62028,2088,,108,7194
62029,6932,,159,7195
62030,7127,,163,7195
62031,7130,,168,7195
62032,7131,,135,7195
62033,7144,,120,7195
62034,9729,,195,7195
62035,7147,,150,7195
62036,8254,,175,7200
62037,9640,,191,7200
62038,8569,,179,7200
62039,8285,,175,7200
62040,8290,,176,7200
62041,8278,,164,7200
62042,2513,,146,7200
62043,1766,,140,7200
62044,1816,,133,7200
62045,1870,,104,7200
62046,2099,,94,7200
62047,9642,,182,7201
62048,8570,,191,7201
62049,8520,,190,7201
62050,8510,,190,7201
62051,8270,,176,7201
62052,8275,,161,7201
62053,7141,,163,7201
62054,1851,,128,7201
62055,2006,,87,7201
62056,11889,,197,7207
62057,8597,,186,7207
62058,8250,,192,7207
62059,8222,,163,7207
62060,2516,,157,7207
62061,1884,,109,7207
62062,2002,,110,7207
62063,2113,,127,7207
62064,8226,,199,7206
62065,8197,,172,7206
62066,8216,,172,7206
62067,8284,,173,7206
62068,1817,,195,7206
62069,8507,,153,7206
62070,2037,,103,7206
62071,9725,,199,7213
62072,9727,,202,7213
62073,9695,,194,7213
62074,1718,,128,7213
62075,1748,,139,7213
62076,1755,,116,7213
62077,1901,,144,7213
62078,9763,,183,7220
62079,9722,,195,7220
62080,9713,,194,7220
62081,8607,,199,7220
62082,8611,,197,7220
62083,8600,,195,7220
62084,7127,,161,7220
62085,1814,,158,7220
62086,1944,,107,7220
62087,1969,,115,7220
62088,2046,,123,7220
62089,2086,,139,7220
62090,2143,,132,7220
62091,2153,,139,7220
62092,11421,,183,7229
62093,8195,,209,7229
62094,8199,,181,7229
62095,8206,,193,7229
62096,8207,,167,7229
62097,8210,,165,7229
62098,8211,,186,7229
62099,8214,,171,7229
62100,8217,,186,7229
62101,8219,,178,7229
62102,8221,,164,7229
62103,1715,,142,7229
62104,1841,,121,7229
62105,1879,,178,7229
62106,3084,,132,7229
62107,1998,,98,7229
62108,11889,,197,7229
62109,8201,,179,7230
62110,8204,,204,7230
62111,8208,,197,7230
62112,8209,,175,7230
62113,8214,,172,7230
62114,8215,,166,7230
62115,8216,,173,7230
62116,8218,,167,7230
62117,8221,,165,7230
62118,8177,,164,7230
62119,2516,,158,7230
62120,1785,,136,7230
62121,1794,,151,7230
62122,1801,,125,7230
62123,1841,,123,7230
62124,1961,,119,7230
62125,11889,,197,7230
62126,8198,,184,7237
62127,8199,,182,7237
62128,8200,,158,7237
62129,8201,,176,7237
62130,8202,,167,7237
62131,8206,,189,7237
62132,8208,,198,7237
62133,8210,,162,7237
62134,8211,,183,7237
62135,8214,,169,7237
62136,8217,,183,7237
62137,8177,,162,7237
62138,8270,,178,7248
62139,8272,,169,7248
62140,8273,,182,7248
62141,8284,,175,7248
62142,1802,,120,7248
62143,1902,,156,7248
62144,11627,,200,7249
62145,8229,,185,7249
62146,8232,,188,7249
62147,8233,,161,7249
62148,8179,,185,7249
62149,9739,,185,7249
62150,3064,,143,7249
62151,1774,,141,7249
62152,7140,,176,7249
62153,8247,,134,7249
62154,7160,,120,7249
62155,2139,,79,7249
62156,8508,,200,7256
62157,8285,,178,7256
62158,8283,,186,7256
62159,8179,,187,7256
62160,8199,,184,7256
62161,11421,,180,7260
62162,8212,,189,7260
62163,8217,,180,7260
62164,8169,,164,7260
62165,1794,,154,7260
62166,1801,,128,7260
62167,1841,,126,7260
62168,3084,,131,7260
62169,7102,,163,7261
62170,7110,,173,7261
62171,1751,,134,7261
62172,1784,,139,7261
62173,1790,,168,7261
62174,1806,,103,7261
62175,3068,,134,7261
62176,2518,,151,7261
62177,2000,,126,7261
62178,8185,,205,7262
62179,8193,,182,7262
62180,5562,,156,7262
62181,1852,,149,7262
62182,1872,,96,7262
62183,2014,,39,7262
62184,11589,,200,7266
62185,9682,,187,7266
62186,9683,,182,7266
62187,9685,,195,7266
62188,9688,,192,7266
62189,9695,,189,7266
62190,9659,,188,7266
62191,9660,,190,7266
62192,1717,,142,7266
62193,1718,,130,7266
62194,1815,,118,7266
62195,2132,,91,7266
62196,11615,,200,7267
62197,10780,,192,7267
62198,8506,,178,7267
62199,1881,,141,7267
62200,2017,,146,7267
62201,2151,,118,7267
62202,11595,,195,7286
62203,8590,,199,7286
62204,2516,,159,7286
62205,1713,,119,7286
62206,1844,,153,7286
62207,1845,,146,7286
62208,1866,,154,7286
62209,2522,,94,7286
62210,1932,,112,7286
62211,3082,,83,7286
62212,1994,,130,7286
62213,2089,,103,7286
62214,2097,,133,7286
62215,2126,,107,7286
62216,2139,,78,7286
62217,2143,,134,7286
62218,2154,,119,7286
62219,10770,,190,7287
62220,8569,,181,7287
62221,8249,,184,7287
62222,8187,,188,7287
62223,1758,,130,7287
62224,1919,,124,7287
62225,11903,,201,7287
62226,11600,,200,7288
62227,1763,,116,7288
62228,1773,,124,7288
62229,1797,,129,7288
62230,7135,,144,7288
62231,2522,,92,7288
62232,7143,,166,7288
62233,11619,,199,7289
62234,8203,,157,7289
62235,8206,,187,7289
62236,8215,,169,7289
62237,8221,,168,7289
62238,5569,,105,7289
62239,1794,,157,7289
62240,1998,,102,7289
62241,2003,,105,7289
62242,8268,,172,7290
62243,8270,,178,7290
62244,5568,,128,7290
62245,1993,,129,7290
62246,2109,,80,7290
62247,2125,,106,7290
62248,2137,,62,7290
62249,11903,,201,7290
62250,11387,,171,7291
62251,8592,,203,7291
62252,1792,,74,7291
62253,8167,,161,7291
62254,2525,,83,7291
62255,3076,,150,7291
62256,1998,,100,7291
62257,2002,,112,7291
62258,8594,,190,7293
62259,8273,,182,7293
62260,1714,,97,7293
62261,1836,,157,7293
62262,1866,,150,7293
62263,1879,,178,7293
62264,1881,,142,7293
62265,1901,,145,7293
62266,1918,,133,7293
62267,2015,,28,7293
62268,2112,,123,7293
62269,9719,,181,7294
62270,8588,,184,7294
62271,8508,,200,7294
62272,2515,,156,7294
62273,1787,,90,7294
62274,7138,,143,7294
62275,1879,,173,7294
62276,1916,,134,7294
62277,1969,,116,7294
62278,7151,,86,7294
62279,2128,,130,7294
62280,2145,,124,7294
62281,8522,,183,7295
62282,1774,,142,7295
62283,1816,,129,7295
62284,1862,,135,7295
62285,1866,,146,7295
62286,1988,,114,7295
62287,2048,,81,7295
62288,2128,,126,7295
62289,2130,,113,7295
62290,8607,,194,7296
62291,8594,,190,7296
62292,8570,,186,7296
62293,8518,,169,7296
62294,8524,,174,7296
62295,1788,,121,7296
62296,1834,,142,7296
62297,1876,,100,7296
62298,1901,,141,7296
62299,1916,,135,7296
62300,1917,,122,7296
62301,2135,,112,7296
62302,2159,,154,7296
62303,2160,,87,7296
62304,10770,,187,7297
62305,10774,,187,7297
62306,8278,,162,7297
62307,1713,,118,7297
62308,2008,,149,7297
62309,1828,,89,7297
62310,1931,,128,7297
62311,1968,,115,7297
62312,9747,,180,7297
62313,2090,,81,7297
62314,2149,,107,7297
62315,2516,,161,7298
62316,9765,,185,7298
62317,1773,,123,7298
62318,1832,,189,7298
62319,1850,,107,7298
62320,1853,,93,7298
62321,1859,,119,7298
62322,2525,,87,7298
62323,1995,,113,7298
62324,2001,,113,7298
62325,2097,,136,7298
62326,2111,,136,7298
62327,2131,,97,7298
62328,2148,,138,7298
62329,2153,,137,7298
62330,8273,,183,7299
62331,5562,,158,7299
62332,1755,,114,7299
62333,1800,,127,7299
62334,1914,,131,7299
62335,2034,,122,7299
62336,8518,,165,7300
62337,2513,,143,7300
62338,1766,,142,7300
62339,1784,,141,7300
62340,1843,,125,7300
62341,3084,,133,7300
62342,2028,,111,7300
62343,2049,,136,7300
62344,2120,,121,7300
62345,10771,,193,7301
62346,8615,,197,7301
62347,1794,,158,7301
62348,1932,,115,7301
62349,1956,,129,7301
62350,9729,,195,7301
62351,7152,,131,7301
62352,10760,,191,7301
62353,2160,,90,7301
62354,10772,,179,7302
62355,10773,,197,7302
62356,8612,,195,7302
62357,8593,,192,7302
62358,7140,,177,7302
62359,1852,,146,7302
62360,2125,,104,7302
62361,2146,,151,7302
62362,9763,,183,7303
62363,1720,,101,7303
62364,1757,,117,7303
62365,1866,,147,7303
62366,2007,,72,7303
62367,2126,,105,7303
62368,1784,,142,7304
62369,1793,,149,7304
62370,1862,,132,7304
62371,1945,,136,7304
62372,2018,,120,7304
62373,7153,,125,7304
62374,2142,,160,7304
62375,8524,,175,7305
62376,8281,,170,7305
62377,2510,,151,7305
62378,1764,,115,7305
62379,1782,,83,7305
62380,1804,,125,7305
62381,6932,,160,7305
62382,1808,,151,7305
62383,1828,,88,7305
62384,1869,,179,7305
62385,1877,,117,7305
62386,1915,,147,7305
62387,1917,,124,7305
62388,1921,,121,7305
62389,8167,,157,7305
62390,3068,,131,7305
62391,7155,,163,7305
62392,2034,,120,7305
62393,8295,,178,7305
62394,2104,,148,7305
62395,2151,,116,7305
62396,8611,,193,7306
62397,8278,,158,7306
62398,1754,,123,7306
62399,1787,,89,7306
62400,1887,,110,7306
62401,1897,,133,7306
62402,2040,,94,7306
62403,2103,,113,7306
62404,2141,,147,7306
62405,10777,,158,7307
62406,1794,,159,7307
62407,1798,,120,7307
62408,1944,,110,7307
62409,1986,,129,7307
62410,1995,,111,7307
62411,2002,,114,7307
62412,8269,,166,7308
62413,1778,,136,7308
62414,1800,,124,7308
62415,1843,,122,7308
62416,1844,,154,7308
62417,1745,,122,7309
62418,1779,,94,7309
62419,1803,,182,7309
62420,1823,,129,7309
62421,1859,,117,7309
62422,1987,,113,7309
62423,1988,,112,7309
62424,2000,,128,7309
62425,7154,,132,7309
62426,1718,,127,7310
62427,5568,,125,7310
62428,1740,,184,7310
62429,1844,,155,7310
62430,1886,,133,7310
62431,8174,,157,7310
62432,2083,,136,7310
62433,2084,,118,7310
62434,2112,,125,7310
62435,8615,,197,7311
62436,8588,,184,7311
62437,8594,,186,7311
62438,1793,,150,7311
62439,7135,,145,7311
62440,1907,,140,7311
62441,3082,,82,7311
62442,8526,,176,7312
62443,1793,,151,7312
62444,7131,,136,7312
62445,1850,,105,7312
62446,1863,,179,7312
62447,1921,,118,7312
62448,2000,,125,7312
62449,2009,,121,7312
62450,8608,,195,7313
62451,8508,,200,7313
62452,1869,,179,7313
62453,1912,,133,7313
62454,1964,,97,7313
62455,2033,,88,7313
62456,2069,,121,7313
62457,1800,,121,7316
62458,1845,,143,7316
62459,1868,,154,7316
62460,1894,,130,7316
62461,2017,,143,7316
62462,9748,,187,7316
62463,2098,,121,7316
62464,11899,,195,7317
62465,1836,,154,7317
62466,1923,,109,7317
62467,1956,,127,7317
62468,1965,,110,7317
62469,2020,,105,7317
62470,2029,,105,7317
62471,2038,,108,7317
62472,2048,,80,7317
62473,2050,,95,7317
62474,2104,,150,7317
62475,10780,,188,7318
62476,1793,,148,7318
62477,9750,,185,7318
62478,1853,,92,7318
62479,1873,,137,7318
62480,2011,,102,7318
62481,2013,,129,7318
62482,11903,,197,7318
62483,1778,,134,7319
62484,1786,,103,7319
62485,1962,,118,7319
62486,2014,,38,7319
62487,9729,,191,7319
62488,2033,,87,7319
62489,2120,,119,7319
62490,2143,,132,7319
62491,2153,,135,7319
62492,9644,,184,7320
62493,8173,,176,7320
62494,2513,,141,7320
62495,1815,,121,7320
62496,9742,,166,7320
62497,2523,,111,7320
62498,3076,,148,7320
62499,1982,,124,7320
62500,2078,,122,7320
62501,2149,,106,7320
62502,9764,,200,7321
62503,8515,,175,7321
62504,8289,,196,7321
62505,2042,,124,7321
62506,10776,,174,7322
62507,9764,,200,7322
62508,8600,,195,7322
62509,3062,,143,7322
62510,5569,,104,7322
62511,1740,,185,7322
62512,1802,,118,7322
62513,1823,,127,7322
62514,1853,,91,7322
62515,1866,,144,7322
62516,1873,,135,7322
62517,3068,,129,7322
62518,2085,,149,7322
62519,8295,,174,7322
62520,2155,,117,7322
62521,1718,,125,7323
62522,5568,,128,7323
62523,1757,,120,7323
62524,1882,,112,7323
62525,1905,,155,7323
62526,1914,,129,7323
62527,2099,,93,7323
62528,2105,,124,7323
62529,10771,,193,7324
62530,8609,,197,7324
62531,8194,,178,7324
62532,1711,,84,7324
62533,1798,,123,7324
62534,1846,,120,7324
62535,3084,,131,7324
62536,1969,,119,7324
62537,2097,,133,7324
62538,1712,,165,7325
62539,5562,,154,7325
62540,1845,,140,7325
62541,1877,,115,7325
62542,1916,,133,7325
62543,2029,,104,7325
62544,2066,,161,7325
62545,8609,,197,7326
62546,8519,,189,7326
62547,7163,,134,7326
62548,1810,,147,7326
62549,9742,,162,7326
62550,1913,,100,7326
62551,1917,,122,7326
62552,1982,,122,7326
62553,7152,,133,7326
62554,2051,,105,7326
62555,7101,,155,7327
62556,7104,,150,7327
62557,3061,,162,7327
62558,3064,,139,7327
62559,2516,,161,7327
62560,5562,,155,7327
62561,5569,,102,7327
62562,1755,,112,7327
62563,1778,,135,7327
62564,1791,,104,7327
62565,1793,,144,7327
62566,2522,,90,7327
62567,1982,,124,7327
62568,1990,,117,7327
62569,2016,,88,7327
62570,7105,,158,7328
62571,7106,,126,7328
62572,7122,,160,7328
62573,10884,,184,7328
62574,3062,,145,7328
62575,1745,,124,7328
62576,1753,,168,7328
62577,1763,,118,7328
62578,1772,,136,7328
62579,8237,,179,7328
62580,1793,,140,7328
62581,1798,,120,7328
62582,1803,,182,7328
62583,3076,,144,7328
62584,1964,,95,7328
62585,1984,,135,7328
62586,1988,,114,7328
62587,2004,,103,7328
62588,2005,,111,7328
62589,2018,,122,7328
62590,2020,,107,7328
62591,7099,,176,7329
62592,10890,,159,7329
62593,1788,,118,7329
62594,3058,,149,7329
62595,2514,,153,7329
62596,5562,,151,7329
62597,1750,,139,7329
62598,1752,,126,7329
62599,1756,,144,7329
62600,1761,,176,7329
62601,1768,,154,7329
62602,1769,,152,7329
62603,1773,,120,7329
62604,1787,,87,7329
62605,1792,,73,7329
62606,1802,,120,7329
62607,1954,,90,7329
62608,2021,,73,7329
62609,7107,,170,7330
62610,7111,,155,7330
62611,7117,,137,7330
62612,11885,,195,7330
62613,8531,,204,7330
62614,1754,,125,7330
62615,1758,,131,7330
62616,1761,,176,7330
62617,1768,,154,7330
62618,1772,,137,7330
62619,1931,,129,7330
62620,1958,,142,7330
62621,1960,,101,7330
62622,1989,,94,7330
62623,1993,,130,7330
62624,1994,,127,7330
62625,1995,,113,7330
62626,2011,,100,7330
62627,2019,,73,7330
62628,7111,,151,7331
62629,7115,,165,7331
62630,7123,,167,7331
62631,7163,,135,7331
62632,3064,,140,7331
62633,7126,,146,7331
62634,2516,,161,7331
62635,5562,,147,7331
62636,1749,,136,7331
62637,1762,,167,7331
62638,1791,,102,7331
62639,1792,,72,7331
62640,1955,,133,7331
62641,1987,,110,7331
62642,3086,,171,7332
62643,7106,,123,7332
62644,1841,,127,7332
62645,1850,,103,7332
62646,1868,,154,7332
62647,1882,,109,7332
62648,1900,,195,7332
62649,1921,,120,7332
62650,1959,,114,7332
62651,2006,,85,7332
62652,2010,,117,7332
62653,2047,,89,7332
62654,2074,,124,7332
62655,2087,,83,7332
62656,8295,,174,7332
62657,10760,,186,7332
62658,2130,,115,7332
62659,2138,,187,7332
62660,7110,,173,7333
62661,7123,,167,7333
62662,10928,,185,7333
62663,1717,,138,7333
62664,1794,,159,7333
62665,1803,,182,7333
62666,2526,,119,7333
62667,1960,,99,7333
62668,8597,,186,7334
62669,8518,,161,7334
62670,5562,,149,7334
62671,1745,,122,7334
62672,1756,,146,7334
62673,1791,,101,7334
62674,1801,,130,7334
62675,1814,,159,7334
62676,1841,,125,7334
62677,1988,,112,7334
62678,1991,,89,7334
62679,9747,,176,7334
62680,2009,,119,7334
62681,2019,,72,7334
62682,7151,,85,7334
62683,2046,,121,7334
62684,2103,,111,7334
62685,2160,,93,7334
62686,8595,,194,7335
62687,8173,,176,7335
62688,1803,,178,7335
62689,7130,,169,7335
62690,7136,,162,7335
62691,1808,,152,7335
62692,1847,,143,7335
62693,1881,,143,7335
62694,1884,,107,7335
62695,1907,,137,7335
62696,1956,,129,7335
62697,1968,,113,7335
62698,1983,,144,7335
62699,2017,,140,7335
62700,2018,,120,7335
62701,7143,,168,7335
62702,2078,,120,7335
62703,2114,,124,7335
62704,2128,,124,7335
62705,9643,,176,7336
62706,8509,,176,7336
62707,3062,,147,7336
62708,7126,,143,7336
62709,2513,,138,7336
62710,1717,,140,7336
62711,5568,,130,7336
62712,8532,,177,7336
62713,8239,,183,7336
62714,1814,,160,7336
62715,1815,,123,7336
62716,1816,,131,7336
62717,9748,,187,7336
